"comm_fkt","year","month","prop_flood","date"
"AMBIABE_AMBALAFASINA",2016,1,0.117336788951795,2016-01-01
"AMBIABE_AMBALAFASINA",2016,2,0.0876216363330312,2016-02-01
"AMBIABE_AMBALAFASINA",2016,3,0.061864142599108,2016-03-01
"AMBIABE_AMBALAFASINA",2016,4,0.0398142867127655,2016-04-01
"AMBIABE_AMBALAFASINA",2016,5,0.0336282525877674,2016-05-01
"AMBIABE_AMBALAFASINA",2016,6,0.0463683172555088,2016-06-01
"AMBIABE_AMBALAFASINA",2016,7,0.0806447887947822,2016-07-01
"AMBIABE_AMBALAFASINA",2016,8,0.128291675642844,2016-08-01
"AMBIABE_AMBALAFASINA",2016,9,0.17878938122438,2016-09-01
"AMBIABE_AMBALAFASINA",2016,10,0.219267695524001,2016-10-01
"AMBIABE_AMBALAFASINA",2016,11,0.236385820725737,2016-11-01
"AMBIABE_AMBALAFASINA",2016,12,0.230733891065075,2016-12-01
"AMBIABE_AMBALAFASINA",2017,1,0.201506821409187,2017-01-01
"AMBIABE_AMBALAFASINA",2017,2,0.158284518318844,2017-02-01
"AMBIABE_AMBALAFASINA",2017,3,0.106669714915301,2017-03-01
"AMBIABE_AMBALAFASINA",2017,4,0.0708809150917954,2017-04-01
"AMBIABE_AMBALAFASINA",2017,5,0.0635751109340655,2017-05-01
"AMBIABE_AMBALAFASINA",2017,6,0.0789053864666974,2017-06-01
"AMBIABE_AMBALAFASINA",2017,7,0.107340423035045,2017-07-01
"AMBIABE_AMBALAFASINA",2017,8,0.133330359698058,2017-08-01
"AMBIABE_AMBALAFASINA",2017,9,0.154585018490925,2017-09-01
"AMBIABE_AMBALAFASINA",2017,10,0.166349955425347,2017-10-01
"AMBIABE_AMBALAFASINA",2017,11,0.175502201563382,2017-11-01
"AMBIABE_AMBALAFASINA",2017,12,0.188189627313731,2017-12-01
"AMBIABE_AMBALAFASINA",2018,1,0.201690951112309,2018-01-01
"AMBIABE_AMBALAFASINA",2018,2,0.208226813912265,2018-02-01
"AMBIABE_AMBALAFASINA",2018,3,0.192609834329603,2018-03-01
"AMBIABE_AMBALAFASINA",2018,4,0.149802975233063,2018-04-01
"AMBIABE_AMBALAFASINA",2018,5,0.108392946547177,2018-05-01
"AMBIABE_AMBALAFASINA",2018,6,0.0851053044478647,2018-06-01
"AMBIABE_AMBALAFASINA",2018,7,0.0979827009329964,2018-07-01
"AMBIABE_AMBALAFASINA",2018,8,0.143132920537005,2018-08-01
"AMBIABE_AMBALAFASINA",2018,9,0.193939007285322,2018-09-01
"AMBIABE_AMBALAFASINA",2018,10,0.226470293706644,2018-10-01
"AMBIABE_AMBALAFASINA",2018,11,0.240991186151621,2018-11-01
"AMBIABE_AMBALAFASINA",2018,12,0.237602090417952,2018-12-01
"AMBIABE_AMBALAFASINA",2019,1,0.229041911068265,2019-01-01
"AMBIABE_AMBALAFASINA",2019,2,0.216931499156269,2019-02-01
"AMBIABE_AMBALAFASINA",2019,3,0.187322094530114,2019-03-01
"AMBIABE_AMBALAFASINA",2019,4,0.141522628390257,2019-04-01
"AMBIABE_AMBALAFASINA",2019,5,0.0962663723176746,2019-05-01
"AMBIABE_AMBALAFASINA",2019,6,0.0737706853065117,2019-06-01
"AMBIABE_AMBALAFASINA",2019,7,0.0886354584531355,2019-07-01
"AMBIABE_AMBALAFASINA",2019,8,0.138656229980154,2019-08-01
"AMBIABE_AMBALAFASINA",2019,9,0.194461638732277,2019-09-01
"AMBIABE_AMBALAFASINA",2019,10,0.232380011948246,2019-10-01
"AMBIABE_AMBALAFASINA",2019,11,0.268672142057348,2019-11-01
"AMBIABE_AMBALAFASINA",2019,12,0.301820656848263,2019-12-01
"AMBIABE_AMBALAFASINA",2020,1,0.319614950303175,2020-01-01
"AMBIABE_AMBALAFASINA",2020,2,0.313238249329702,2020-02-01
"AMBIABE_AMBALAFASINA",2020,3,0.275642831220147,2020-03-01
"AMBIABE_AMBALAFASINA",2020,4,0.207236873026601,2020-04-01
"AMBIABE_AMBALAFASINA",2020,5,0.126823558124209,2020-05-01
"AMBIABE_AMBALAFASINA",2020,6,0.0827157864095664,2020-06-01
"AMBIABE_AMBALAFASINA",2020,7,0.0946677116744681,2020-07-01
"AMBIABE_AMBALAFASINA",2020,8,0.138191128205812,2020-08-01
"AMBIABE_AMBALAFASINA",2020,9,0.180959647289105,2020-09-01
"AMBIABE_AMBALAFASINA",2020,10,0.230944453729279,2020-10-01
"AMBIABE_AMBALAFASINA",2020,11,0.29381913208651,2020-11-01
"AMBIABE_AMBALAFASINA",2020,12,0.347934445758238,2020-12-01
"AMBIABE_AMBALAFASINA",2021,1,0.380195679381099,2021-01-01
"AMBIABE_AMBALAFASINA",2021,2,0.364731220398087,2021-02-01
"AMBIABE_AMBALAFASINA",2021,3,0.300850870446746,2021-03-01
"AMBIABE_AMBALAFASINA",2021,4,0.200521452051978,2021-04-01
"AMBIABE_AMBALAFASINA",2021,5,0.120560283946014,2021-05-01
"AMBIABE_AMBALAFASINA",2021,6,0.0936191797823881,2021-06-01
"AMBIABE_AMBALAFASINA",2021,7,0.109033031762472,2021-07-01
"AMBIABE_AMBALAFASINA",2021,8,0.153870841387547,2021-08-01
"AMBIABE_AMBALAFASINA",2021,9,0.207931687592514,2021-09-01
"AMBIABE_AMBALAFASINA",2021,10,0.270686866357319,2021-10-01
"AMBIABE_AMBALAFASINA",2021,11,0.319274714910154,2021-11-01
"AMBIABE_AMBALAFASINA",2021,12,0.338829768874379,2021-12-01
"AMBIABE_AMBALAFASINA",2022,1,0.327450213012099,2022-01-01
"AMBIABE_AMBALAFASINA",2022,2,0.298234423278003,2022-02-01
"AMBIABE_AMBALAFASINA",2022,3,0.258244665406271,2022-03-01
"AMBIABE_AMBALAFASINA",2022,4,0.205645398782767,2022-04-01
"AMBIABE_AMBALAFASINA",2022,5,0.15590531601195,2022-05-01
"AMBIABE_AMBALAFASINA",2022,6,0.124748727436253,2022-06-01
"AMBIABE_AMBALAFASINA",2022,7,0.121422939809585,2022-07-01
"AMBIABE_AMBALAFASINA",2022,8,0.153117128814912,2022-08-01
"AMBIABE_AMBALAFASINA",2022,9,0.209053132426936,2022-09-01
"AMBIABE_AMBALAFASINA",2022,10,0.274264327702804,2022-10-01
"AMBIABE_AMBALAFASINA",2022,11,0.332676019625615,2022-11-01
"AMBIABE_AMBALAFASINA",2022,12,0.387702785604036,2022-12-01
"AMBIABE_AMBALATENINA",2016,1,0.130456751264101,2016-01-01
"AMBIABE_AMBALATENINA",2016,2,0.099983249555898,2016-02-01
"AMBIABE_AMBALATENINA",2016,3,0.0748980503952435,2016-03-01
"AMBIABE_AMBALATENINA",2016,4,0.053354122442617,2016-04-01
"AMBIABE_AMBALATENINA",2016,5,0.0449433695033983,2016-05-01
"AMBIABE_AMBALATENINA",2016,6,0.0541575186891095,2016-06-01
"AMBIABE_AMBALATENINA",2016,7,0.0859618167679698,2016-07-01
"AMBIABE_AMBALATENINA",2016,8,0.135633196438333,2016-08-01
"AMBIABE_AMBALATENINA",2016,9,0.192763388391483,2016-09-01
"AMBIABE_AMBALATENINA",2016,10,0.241626651873059,2016-10-01
"AMBIABE_AMBALATENINA",2016,11,0.265483724400139,2016-11-01
"AMBIABE_AMBALATENINA",2016,12,0.264840773636036,2016-12-01
"AMBIABE_AMBALATENINA",2017,1,0.234922839694805,2017-01-01
"AMBIABE_AMBALATENINA",2017,2,0.18094419968071,2017-02-01
"AMBIABE_AMBALATENINA",2017,3,0.107655641290991,2017-03-01
"AMBIABE_AMBALATENINA",2017,4,0.0512628145536629,2017-04-01
"AMBIABE_AMBALATENINA",2017,5,0.0381841180941242,2017-05-01
"AMBIABE_AMBALATENINA",2017,6,0.0686430250380495,2017-06-01
"AMBIABE_AMBALATENINA",2017,7,0.124810401725305,2017-07-01
"AMBIABE_AMBALATENINA",2017,8,0.175759223485185,2017-08-01
"AMBIABE_AMBALATENINA",2017,9,0.215613493346577,2017-09-01
"AMBIABE_AMBALATENINA",2017,10,0.233276573221933,2017-10-01
"AMBIABE_AMBALATENINA",2017,11,0.235218801201242,2017-11-01
"AMBIABE_AMBALATENINA",2017,12,0.231964911157463,2017-12-01
"AMBIABE_AMBALATENINA",2018,1,0.230265501305306,2018-01-01
"AMBIABE_AMBALATENINA",2018,2,0.22624620753482,2018-02-01
"AMBIABE_AMBALATENINA",2018,3,0.199243558609245,2018-03-01
"AMBIABE_AMBALATENINA",2018,4,0.142275709471814,2018-04-01
"AMBIABE_AMBALATENINA",2018,5,0.0882557771803475,2018-05-01
"AMBIABE_AMBALATENINA",2018,6,0.0656053104048219,2018-06-01
"AMBIABE_AMBALATENINA",2018,7,0.107973569134708,2018-07-01
"AMBIABE_AMBALATENINA",2018,8,0.201935558462105,2018-08-01
"AMBIABE_AMBALATENINA",2018,9,0.287479249843998,2018-09-01
"AMBIABE_AMBALATENINA",2018,10,0.312691358847249,2018-10-01
"AMBIABE_AMBALATENINA",2018,11,0.285634088313439,2018-11-01
"AMBIABE_AMBALATENINA",2018,12,0.241549919680044,2018-12-01
"AMBIABE_AMBALATENINA",2019,1,0.220020047843908,2019-01-01
"AMBIABE_AMBALATENINA",2019,2,0.217670613839492,2019-02-01
"AMBIABE_AMBALATENINA",2019,3,0.208180008997182,2019-03-01
"AMBIABE_AMBALATENINA",2019,4,0.162519075205839,2019-04-01
"AMBIABE_AMBALATENINA",2019,5,0.0853087340431968,2019-05-01
"AMBIABE_AMBALATENINA",2019,6,0.0387061707788356,2019-06-01
"AMBIABE_AMBALATENINA",2019,7,0.0772827595329861,2019-07-01
"AMBIABE_AMBALATENINA",2019,8,0.194618087388414,2019-08-01
"AMBIABE_AMBALATENINA",2019,9,0.298599917893629,2019-09-01
"AMBIABE_AMBALATENINA",2019,10,0.311082189687681,2019-10-01
"AMBIABE_AMBALATENINA",2019,11,0.259851014003566,2019-11-01
"AMBIABE_AMBALATENINA",2019,12,0.222170497971241,2019-12-01
"AMBIABE_AMBALATENINA",2020,1,0.249105571940324,2020-01-01
"AMBIABE_AMBALATENINA",2020,2,0.293078418822799,2020-02-01
"AMBIABE_AMBALATENINA",2020,3,0.288932336044444,2020-03-01
"AMBIABE_AMBALATENINA",2020,4,0.213516552890393,2020-04-01
"AMBIABE_AMBALATENINA",2020,5,0.0977335016004012,2020-05-01
"AMBIABE_AMBALATENINA",2020,6,0.0382621057703914,2020-06-01
"AMBIABE_AMBALATENINA",2020,7,0.0852147059088824,2020-07-01
"AMBIABE_AMBALATENINA",2020,8,0.181300141706782,2020-08-01
"AMBIABE_AMBALATENINA",2020,9,0.249789183784581,2020-09-01
"AMBIABE_AMBALATENINA",2020,10,0.283617737467311,2020-10-01
"AMBIABE_AMBALATENINA",2020,11,0.303281345262013,2020-11-01
"AMBIABE_AMBALATENINA",2020,12,0.329570881030832,2020-12-01
"AMBIABE_AMBALATENINA",2021,1,0.361261415319912,2021-01-01
"AMBIABE_AMBALATENINA",2021,2,0.36205990065284,2021-02-01
"AMBIABE_AMBALATENINA",2021,3,0.309035765720655,2021-03-01
"AMBIABE_AMBALATENINA",2021,4,0.201575189815067,2021-04-01
"AMBIABE_AMBALATENINA",2021,5,0.0997811971521017,2021-05-01
"AMBIABE_AMBALATENINA",2021,6,0.0646288103787541,2021-06-01
"AMBIABE_AMBALATENINA",2021,7,0.11233579696149,2021-07-01
"AMBIABE_AMBALATENINA",2021,8,0.223138468558494,2021-08-01
"AMBIABE_AMBALATENINA",2021,9,0.325429886613494,2021-09-01
"AMBIABE_AMBALATENINA",2021,10,0.37912928672862,2021-10-01
"AMBIABE_AMBALATENINA",2021,11,0.359874893067092,2021-11-01
"AMBIABE_AMBALATENINA",2021,12,0.30831180023318,2021-12-01
"AMBIABE_AMBALATENINA",2022,1,0.27610713926731,2022-01-01
"AMBIABE_AMBALATENINA",2022,2,0.269479582337674,2022-02-01
"AMBIABE_AMBALATENINA",2022,3,0.252722692354976,2022-03-01
"AMBIABE_AMBALATENINA",2022,4,0.192781782356822,2022-04-01
"AMBIABE_AMBALATENINA",2022,5,0.116341321538872,2022-05-01
"AMBIABE_AMBALATENINA",2022,6,0.0798404529867816,2022-06-01
"AMBIABE_AMBALATENINA",2022,7,0.11030090741044,2022-07-01
"AMBIABE_AMBALATENINA",2022,8,0.190610334171655,2022-08-01
"AMBIABE_AMBALATENINA",2022,9,0.275893750894918,2022-09-01
"AMBIABE_AMBALATENINA",2022,10,0.335508488596009,2022-10-01
"AMBIABE_AMBALATENINA",2022,11,0.363084010279295,2022-11-01
"AMBIABE_AMBALATENINA",2022,12,0.371014384967939,2022-12-01
"AMBIABE_AMBIABE I",2016,1,0.127914067500415,2016-01-01
"AMBIABE_AMBIABE I",2016,2,0.0965662817878219,2016-02-01
"AMBIABE_AMBIABE I",2016,3,0.0726606966601935,2016-03-01
"AMBIABE_AMBIABE I",2016,4,0.055002605774825,2016-04-01
"AMBIABE_AMBIABE I",2016,5,0.0529577155103018,2016-05-01
"AMBIABE_AMBIABE I",2016,6,0.0676664266929325,2016-06-01
"AMBIABE_AMBIABE I",2016,7,0.101607704173686,2016-07-01
"AMBIABE_AMBIABE I",2016,8,0.146000105160389,2016-08-01
"AMBIABE_AMBIABE I",2016,9,0.190125544028349,2016-09-01
"AMBIABE_AMBIABE I",2016,10,0.224398889763178,2016-10-01
"AMBIABE_AMBIABE I",2016,11,0.239129026557898,2016-11-01
"AMBIABE_AMBIABE I",2016,12,0.235033893156861,2016-12-01
"AMBIABE_AMBIABE I",2017,1,0.20931847817053,2017-01-01
"AMBIABE_AMBIABE I",2017,2,0.167719305733441,2017-02-01
"AMBIABE_AMBIABE I",2017,3,0.11624096435499,2017-03-01
"AMBIABE_AMBIABE I",2017,4,0.0804925449141203,2017-04-01
"AMBIABE_AMBIABE I",2017,5,0.0744693900243408,2017-05-01
"AMBIABE_AMBIABE I",2017,6,0.0950171435180574,2017-06-01
"AMBIABE_AMBIABE I",2017,7,0.131409778096931,2017-07-01
"AMBIABE_AMBIABE I",2017,8,0.164903220436059,2017-08-01
"AMBIABE_AMBIABE I",2017,9,0.19373410258472,2017-09-01
"AMBIABE_AMBIABE I",2017,10,0.208857928881844,2017-10-01
"AMBIABE_AMBIABE I",2017,11,0.214408077006414,2017-11-01
"AMBIABE_AMBIABE I",2017,12,0.21770085385238,2017-12-01
"AMBIABE_AMBIABE I",2018,1,0.220354126906593,2018-01-01
"AMBIABE_AMBIABE I",2018,2,0.218522419041147,2018-02-01
"AMBIABE_AMBIABE I",2018,3,0.199172305654794,2018-03-01
"AMBIABE_AMBIABE I",2018,4,0.163336231976096,2018-04-01
"AMBIABE_AMBIABE I",2018,5,0.133718141707969,2018-05-01
"AMBIABE_AMBIABE I",2018,6,0.124730697037755,2018-06-01
"AMBIABE_AMBIABE I",2018,7,0.152477318573118,2018-07-01
"AMBIABE_AMBIABE I",2018,8,0.216584580938498,2018-08-01
"AMBIABE_AMBIABE I",2018,9,0.283646162241803,2018-09-01
"AMBIABE_AMBIABE I",2018,10,0.314091394368273,2018-10-01
"AMBIABE_AMBIABE I",2018,11,0.303322125873354,2018-11-01
"AMBIABE_AMBIABE I",2018,12,0.270633265308064,2018-12-01
"AMBIABE_AMBIABE I",2019,1,0.247641412327712,2019-01-01
"AMBIABE_AMBIABE I",2019,2,0.24210159158781,2019-02-01
"AMBIABE_AMBIABE I",2019,3,0.236543664119804,2019-03-01
"AMBIABE_AMBIABE I",2019,4,0.204870167727547,2019-04-01
"AMBIABE_AMBIABE I",2019,5,0.141193522665719,2019-05-01
"AMBIABE_AMBIABE I",2019,6,0.0960106888610862,2019-06-01
"AMBIABE_AMBIABE I",2019,7,0.122234971877939,2019-07-01
"AMBIABE_AMBIABE I",2019,8,0.219790886522027,2019-08-01
"AMBIABE_AMBIABE I",2019,9,0.305570862093732,2019-09-01
"AMBIABE_AMBIABE I",2019,10,0.307041241997513,2019-10-01
"AMBIABE_AMBIABE I",2019,11,0.249110855527439,2019-11-01
"AMBIABE_AMBIABE I",2019,12,0.209603424787358,2019-12-01
"AMBIABE_AMBIABE I",2020,1,0.237746719954385,2020-01-01
"AMBIABE_AMBIABE I",2020,2,0.284533620618019,2020-02-01
"AMBIABE_AMBIABE I",2020,3,0.285829097550556,2020-03-01
"AMBIABE_AMBIABE I",2020,4,0.223366679082402,2020-04-01
"AMBIABE_AMBIABE I",2020,5,0.13143285516888,2020-05-01
"AMBIABE_AMBIABE I",2020,6,0.096210678088925,2020-06-01
"AMBIABE_AMBIABE I",2020,7,0.150682467075415,2020-07-01
"AMBIABE_AMBIABE I",2020,8,0.236648916284363,2020-08-01
"AMBIABE_AMBIABE I",2020,9,0.289628837640498,2020-09-01
"AMBIABE_AMBIABE I",2020,10,0.314849536534174,2020-10-01
"AMBIABE_AMBIABE I",2020,11,0.333719165910809,2020-11-01
"AMBIABE_AMBIABE I",2020,12,0.355096277154893,2020-12-01
"AMBIABE_AMBIABE I",2021,1,0.369549110025417,2021-01-01
"AMBIABE_AMBIABE I",2021,2,0.353157738426187,2021-02-01
"AMBIABE_AMBIABE I",2021,3,0.298376591252091,2021-03-01
"AMBIABE_AMBIABE I",2021,4,0.214188711501773,2021-04-01
"AMBIABE_AMBIABE I",2021,5,0.145961483898926,2021-05-01
"AMBIABE_AMBIABE I",2021,6,0.124124884638832,2021-06-01
"AMBIABE_AMBIABE I",2021,7,0.151062481543619,2021-07-01
"AMBIABE_AMBIABE I",2021,8,0.220024170011781,2021-08-01
"AMBIABE_AMBIABE I",2021,9,0.291660344717668,2021-09-01
"AMBIABE_AMBIABE I",2021,10,0.338779932481427,2021-10-01
"AMBIABE_AMBIABE I",2021,11,0.329964708136422,2021-11-01
"AMBIABE_AMBIABE I",2021,12,0.291593078609965,2021-12-01
"AMBIABE_AMBIABE I",2022,1,0.273901451194893,2022-01-01
"AMBIABE_AMBIABE I",2022,2,0.288827367310345,2022-02-01
"AMBIABE_AMBIABE I",2022,3,0.29733384155678,2022-03-01
"AMBIABE_AMBIABE I",2022,4,0.257021877428084,2022-04-01
"AMBIABE_AMBIABE I",2022,5,0.182688394370085,2022-05-01
"AMBIABE_AMBIABE I",2022,6,0.136358808563595,2022-06-01
"AMBIABE_AMBIABE I",2022,7,0.154182347444637,2022-07-01
"AMBIABE_AMBIABE I",2022,8,0.224650613342334,2022-08-01
"AMBIABE_AMBIABE I",2022,9,0.301648521395992,2022-09-01
"AMBIABE_AMBIABE I",2022,10,0.353007723253153,2022-10-01
"AMBIABE_AMBIABE I",2022,11,0.37357323967748,2022-11-01
"AMBIABE_AMBIABE I",2022,12,0.374800751954713,2022-12-01
"AMBIABE_AMBINANINDRANOTELO",2016,1,0.13035390982869,2016-01-01
"AMBIABE_AMBINANINDRANOTELO",2016,2,0.099257074828421,2016-02-01
"AMBIABE_AMBINANINDRANOTELO",2016,3,0.0742110429864203,2016-03-01
"AMBIABE_AMBINANINDRANOTELO",2016,4,0.0549447701820819,2016-04-01
"AMBIABE_AMBINANINDRANOTELO",2016,5,0.0535178924434628,2016-05-01
"AMBIABE_AMBINANINDRANOTELO",2016,6,0.0711548664136232,2016-06-01
"AMBIABE_AMBINANINDRANOTELO",2016,7,0.108595936218938,2016-07-01
"AMBIABE_AMBINANINDRANOTELO",2016,8,0.153047235322558,2016-08-01
"AMBIABE_AMBINANINDRANOTELO",2016,9,0.192116899481153,2016-09-01
"AMBIABE_AMBINANINDRANOTELO",2016,10,0.218016383672838,2016-10-01
"AMBIABE_AMBINANINDRANOTELO",2016,11,0.224476245321569,2016-11-01
"AMBIABE_AMBINANINDRANOTELO",2016,12,0.214813243411808,2016-12-01
"AMBIABE_AMBINANINDRANOTELO",2017,1,0.191690780394228,2017-01-01
"AMBIABE_AMBINANINDRANOTELO",2017,2,0.159265517439605,2017-02-01
"AMBIABE_AMBINANINDRANOTELO",2017,3,0.119929483037902,2017-03-01
"AMBIABE_AMBINANINDRANOTELO",2017,4,0.0933692675630154,2017-04-01
"AMBIABE_AMBINANINDRANOTELO",2017,5,0.0886757025216628,2017-05-01
"AMBIABE_AMBINANINDRANOTELO",2017,6,0.103654460974975,2017-06-01
"AMBIABE_AMBINANINDRANOTELO",2017,7,0.131581657916251,2017-07-01
"AMBIABE_AMBINANINDRANOTELO",2017,8,0.1578990786172,2017-08-01
"AMBIABE_AMBINANINDRANOTELO",2017,9,0.179203775507477,2017-09-01
"AMBIABE_AMBINANINDRANOTELO",2017,10,0.18617863588035,2017-10-01
"AMBIABE_AMBINANINDRANOTELO",2017,11,0.185747966707155,2017-11-01
"AMBIABE_AMBINANINDRANOTELO",2017,12,0.185678628437433,2017-12-01
"AMBIABE_AMBINANINDRANOTELO",2018,1,0.188914267301744,2018-01-01
"AMBIABE_AMBINANINDRANOTELO",2018,2,0.191243532203334,2018-02-01
"AMBIABE_AMBINANINDRANOTELO",2018,3,0.179903456793759,2018-03-01
"AMBIABE_AMBINANINDRANOTELO",2018,4,0.153075597612079,2018-04-01
"AMBIABE_AMBINANINDRANOTELO",2018,5,0.13152785882604,2018-05-01
"AMBIABE_AMBINANINDRANOTELO",2018,6,0.128289149984307,2018-06-01
"AMBIABE_AMBINANINDRANOTELO",2018,7,0.153402868239348,2018-07-01
"AMBIABE_AMBINANINDRANOTELO",2018,8,0.200408954083506,2018-08-01
"AMBIABE_AMBINANINDRANOTELO",2018,9,0.243670428888559,2018-09-01
"AMBIABE_AMBINANINDRANOTELO",2018,10,0.262784643696052,2018-10-01
"AMBIABE_AMBINANINDRANOTELO",2018,11,0.261201713841764,2018-11-01
"AMBIABE_AMBINANINDRANOTELO",2018,12,0.246244634131396,2018-12-01
"AMBIABE_AMBINANINDRANOTELO",2019,1,0.230957754987681,2019-01-01
"AMBIABE_AMBINANINDRANOTELO",2019,2,0.218593378711667,2019-02-01
"AMBIABE_AMBINANINDRANOTELO",2019,3,0.200282806453049,2019-03-01
"AMBIABE_AMBINANINDRANOTELO",2019,4,0.172358548117888,2019-04-01
"AMBIABE_AMBINANINDRANOTELO",2019,5,0.142773869086073,2019-05-01
"AMBIABE_AMBINANINDRANOTELO",2019,6,0.133694450283269,2019-06-01
"AMBIABE_AMBINANINDRANOTELO",2019,7,0.16128140304482,2019-07-01
"AMBIABE_AMBINANINDRANOTELO",2019,8,0.22094195548631,2019-08-01
"AMBIABE_AMBINANINDRANOTELO",2019,9,0.271381498241671,2019-09-01
"AMBIABE_AMBINANINDRANOTELO",2019,10,0.284819905715591,2019-10-01
"AMBIABE_AMBINANINDRANOTELO",2019,11,0.280248007565216,2019-11-01
"AMBIABE_AMBINANINDRANOTELO",2019,12,0.27814813020249,2019-12-01
"AMBIABE_AMBINANINDRANOTELO",2020,1,0.284519423762383,2020-01-01
"AMBIABE_AMBINANINDRANOTELO",2020,2,0.286935252994276,2020-02-01
"AMBIABE_AMBINANINDRANOTELO",2020,3,0.267066568652197,2020-03-01
"AMBIABE_AMBINANINDRANOTELO",2020,4,0.218669117874886,2020-04-01
"AMBIABE_AMBINANINDRANOTELO",2020,5,0.158010642070209,2020-05-01
"AMBIABE_AMBINANINDRANOTELO",2020,6,0.131049379943818,2020-06-01
"AMBIABE_AMBINANINDRANOTELO",2020,7,0.157941494606757,2020-07-01
"AMBIABE_AMBINANINDRANOTELO",2020,8,0.210094767686049,2020-08-01
"AMBIABE_AMBINANINDRANOTELO",2020,9,0.249611269600112,2020-09-01
"AMBIABE_AMBINANINDRANOTELO",2020,10,0.281237137095382,2020-10-01
"AMBIABE_AMBINANINDRANOTELO",2020,11,0.318576852272724,2020-11-01
"AMBIABE_AMBINANINDRANOTELO",2020,12,0.352988599042458,2020-12-01
"AMBIABE_AMBINANINDRANOTELO",2021,1,0.371181890125819,2021-01-01
"AMBIABE_AMBINANINDRANOTELO",2021,2,0.350754732723246,2021-02-01
"AMBIABE_AMBINANINDRANOTELO",2021,3,0.292453662887036,2021-03-01
"AMBIABE_AMBINANINDRANOTELO",2021,4,0.211602997005384,2021-04-01
"AMBIABE_AMBINANINDRANOTELO",2021,5,0.157416550226301,2021-05-01
"AMBIABE_AMBINANINDRANOTELO",2021,6,0.151228195636763,2021-06-01
"AMBIABE_AMBINANINDRANOTELO",2021,7,0.181571788055281,2021-07-01
"AMBIABE_AMBINANINDRANOTELO",2021,8,0.227229711921989,2021-08-01
"AMBIABE_AMBINANINDRANOTELO",2021,9,0.265169414636908,2021-09-01
"AMBIABE_AMBINANINDRANOTELO",2021,10,0.295419246761766,2021-10-01
"AMBIABE_AMBINANINDRANOTELO",2021,11,0.313291307741052,2021-11-01
"AMBIABE_AMBINANINDRANOTELO",2021,12,0.317599099051273,2021-12-01
"AMBIABE_AMBINANINDRANOTELO",2022,1,0.307548299660182,2022-01-01
"AMBIABE_AMBINANINDRANOTELO",2022,2,0.288384250574732,2022-02-01
"AMBIABE_AMBINANINDRANOTELO",2022,3,0.258136049961139,2022-03-01
"AMBIABE_AMBINANINDRANOTELO",2022,4,0.213857676117624,2022-04-01
"AMBIABE_AMBINANINDRANOTELO",2022,5,0.172253410262975,2022-05-01
"AMBIABE_AMBINANINDRANOTELO",2022,6,0.150150272479652,2022-06-01
"AMBIABE_AMBINANINDRANOTELO",2022,7,0.159551015855702,2022-07-01
"AMBIABE_AMBINANINDRANOTELO",2022,8,0.202274218054997,2022-08-01
"AMBIABE_AMBINANINDRANOTELO",2022,9,0.263111456690419,2022-09-01
"AMBIABE_AMBINANINDRANOTELO",2022,10,0.326931861586234,2022-10-01
"AMBIABE_AMBINANINDRANOTELO",2022,11,0.378804521029958,2022-11-01
"AMBIABE_AMBINANINDRANOTELO",2022,12,0.42306679826875,2022-12-01
"AMBIABE_ANKABOKA",2016,1,0.12762102699453,2016-01-01
"AMBIABE_ANKABOKA",2016,2,0.103627182423071,2016-02-01
"AMBIABE_ANKABOKA",2016,3,0.0839342235703885,2016-03-01
"AMBIABE_ANKABOKA",2016,4,0.06845079947094,2016-04-01
"AMBIABE_ANKABOKA",2016,5,0.0668973435912543,2016-05-01
"AMBIABE_ANKABOKA",2016,6,0.081242034046459,2016-06-01
"AMBIABE_ANKABOKA",2016,7,0.114508239768434,2016-07-01
"AMBIABE_ANKABOKA",2016,8,0.158700494399006,2016-08-01
"AMBIABE_ANKABOKA",2016,9,0.203443105652521,2016-09-01
"AMBIABE_ANKABOKA",2016,10,0.238049563492121,2016-10-01
"AMBIABE_ANKABOKA",2016,11,0.25190092194002,2016-11-01
"AMBIABE_ANKABOKA",2016,12,0.246029508942867,2016-12-01
"AMBIABE_ANKABOKA",2017,1,0.218868485161906,2017-01-01
"AMBIABE_ANKABOKA",2017,2,0.17611478187224,2017-02-01
"AMBIABE_ANKABOKA",2017,3,0.12187182348883,2017-03-01
"AMBIABE_ANKABOKA",2017,4,0.0817872217480923,2017-04-01
"AMBIABE_ANKABOKA",2017,5,0.0722334630610736,2017-05-01
"AMBIABE_ANKABOKA",2017,6,0.0921964413088636,2017-06-01
"AMBIABE_ANKABOKA",2017,7,0.131145730971415,2017-07-01
"AMBIABE_ANKABOKA",2017,8,0.168465538399396,2017-08-01
"AMBIABE_ANKABOKA",2017,9,0.198332404257231,2017-09-01
"AMBIABE_ANKABOKA",2017,10,0.208019749137285,2017-10-01
"AMBIABE_ANKABOKA",2017,11,0.203311916145861,2017-11-01
"AMBIABE_ANKABOKA",2017,12,0.195406162040562,2017-12-01
"AMBIABE_ANKABOKA",2018,1,0.194783028603353,2018-01-01
"AMBIABE_ANKABOKA",2018,2,0.201303397493361,2018-02-01
"AMBIABE_ANKABOKA",2018,3,0.201867631372166,2018-03-01
"AMBIABE_ANKABOKA",2018,4,0.183695739030214,2018-04-01
"AMBIABE_ANKABOKA",2018,5,0.157366397258493,2018-05-01
